name,city_code,province_code,region_code,psgc
Katarungan,071246,0712,07,071246016
Cuya,071246,0712,07,071246017
Fatima,071246,0712,07,071246018
Gabi,071246,0712,07,071246019
"Governor Boyles",071246,0712,07,071246020
Guintabo-an,071246,0712,07,071246021
Hambabauran,071246,0712,07,071246022
Humayhumay,071246,0712,07,071246023
Ilihan,071246,0712,07,071246024
Imelda,071246,0712,07,071246025
Juagdan,071246,0712,07,071246026
Calanggaman,071246,0712,07,071246027
"Los Angeles",071246,0712,07,071246030
Lomangog,071246,0712,07,071246031
Pag-asa,071246,0712,07,071246032
Pangpang,071246,0712,07,071246033
Poblacion,071246,0712,07,071246034
"San Francisco",071246,0712,07,071246037
"San Isidro",071246,0712,07,071246038
"San Pascual",071246,0712,07,071246040
"San Vicente",071246,0712,07,071246041
Sentinila,071246,0712,07,071246043
Sinandigan,071246,0712,07,071246044
Tapal,071246,0712,07,071246045
Tapon,071246,0712,07,071246046
Tintinan,071246,0712,07,071246047
Tipolo,071246,0712,07,071246048
Tubog,071246,0712,07,071246049
Tuboran,071246,0712,07,071246050
Union,071246,0712,07,071246052
"Villa Teresita",071246,0712,07,071246054
Bulilis,071246,0712,07,071246055
California,071246,0712,07,071246056
Adlawan,071247,0712,07,071247001
Anas,071247,0712,07,071247002
Anonang,071247,0712,07,071247003
Anoyon,071247,0712,07,071247004
Balingasao,071247,0712,07,071247005
Botong,071247,0712,07,071247006
Buyog,071247,0712,07,071247007
"Canduao Occidental",071247,0712,07,071247008
"Canduao Oriental",071247,0712,07,071247009
Canlusong,071247,0712,07,071247010
Canmanico,071247,0712,07,071247011
Cansibao,071247,0712,07,071247012
Catug-a,071247,0712,07,071247013
Cutcutan,071247,0712,07,071247014
Danao,071247,0712,07,071247015
Genoveva,071247,0712,07,071247016
"Ginopolan (Ginopolan Proper)",071247,0712,07,071247017
"La Victoria",071247,0712,07,071247018
Lantang,071247,0712,07,071247019
Limocon,071247,0712,07,071247020
Loctob,071247,0712,07,071247021
Magsaysay,071247,0712,07,071247022
Marawis,071247,0712,07,071247023
Maubo,071247,0712,07,071247024
Nailo,071247,0712,07,071247025
Omjon,071247,0712,07,071247026
Pangi-an,071247,0712,07,071247027
"Poblacion Occidental",071247,0712,07,071247028
"Poblacion Oriental",071247,0712,07,071247029
Simang,071247,0712,07,071247030
Taug,071247,0712,07,071247031
Tausion,071247,0712,07,071247032
Taytay,071247,0712,07,071247033
Ticum,071247,0712,07,071247034
"Banderahan (Upper Ginopolan)",071247,0712,07,071247035
"Bilangbilangan Dako",071248,0712,07,071248001
"Bilangbilangan Diot",071248,0712,07,071248002
"Hingotanan East",071248,0712,07,071248003
"Hingotanan West",071248,0712,07,071248004
Liberty,071248,0712,07,071248005
Malingin,071248,0712,07,071248006
Mandawa,071248,0712,07,071248007
Maomawan,071248,0712,07,071248008
"Nueva Esperanza",071248,0712,07,071248009
"Nueva Estrella",071248,0712,07,071248010
Pinamgo,071248,0712,07,071248011
"Poblacion (Bien Unido)",071248,0712,07,071248012
"Puerto San Pedro",071248,0712,07,071248013
Sagasa,071248,0712,07,071248014
Tuboran,071248,0712,07,071248015
Cabadiangan,072201,0722,07,072201001
Cabil-isan,072201,0722,07,072201002
Candabong,072201,0722,07,072201003
Lawaan,072201,0722,07,072201004
Manga,072201,0722,07,072201005
Palanas,072201,0722,07,072201006
Poblacion,072201,0722,07,072201007
Polo,072201,0722,07,072201008
Salagmaya,072201,0722,07,072201009
Atabay,072202,0722,07,072202001
Daan-Lungsod,072202,0722,07,072202002
Guiwang,072202,0722,07,072202003
Nug-as,072202,0722,07,072202004
Pasol,072202,0722,07,072202005
Poblacion,072202,0722,07,072202006
Pugalo,072202,0722,07,072202007
"San Agustin",072202,0722,07,072202008
Compostela,072203,0722,07,072203001
Guadalupe,072203,0722,07,072203002
Legaspi,072203,0722,07,072203003
Lepanto,072203,0722,07,072203004
Madridejos,072203,0722,07,072203005
Montpeller,072203,0722,07,072203006
Poblacion,072203,0722,07,072203007
"Santa Filomena",072203,0722,07,072203008
Valencia,072203,0722,07,072203009
Angilan,072204,0722,07,072204001
Bojo,072204,0722,07,072204002
Bonbon,072204,0722,07,072204003
Esperanza,072204,0722,07,072204004
Kandingan,072204,0722,07,072204005
Kantabogon,072204,0722,07,072204006
Kawasan,072204,0722,07,072204007
Olango,072204,0722,07,072204008
Poblacion,072204,0722,07,072204009
Punay,072204,0722,07,072204010
Rosario,072204,0722,07,072204011
Saksak,072204,0722,07,072204012
Tampa-an,072204,0722,07,072204013
Toyokon,072204,0722,07,072204014
Zaragosa,072204,0722,07,072204015
Alambijud,072205,0722,07,072205001
Anajao,072205,0722,07,072205002
Apo,072205,0722,07,072205003
Balaas,072205,0722,07,072205004
Balisong,072205,0722,07,072205005
Binlod,072205,0722,07,072205006
Bogo,072205,0722,07,072205007
Butong,072205,0722,07,072205008
Bug-ot,072205,0722,07,072205009
Bulasa,072205,0722,07,072205010
Calagasan,072205,0722,07,072205012
Canbantug,072205,0722,07,072205013
Canbanua,072205,0722,07,072205014
Cansuje,072205,0722,07,072205015
Capio-an,072205,0722,07,072205016
Casay,072205,0722,07,072205017
Catang,072205,0722,07,072205018
Colawin,072205,0722,07,072205019
Conalum,072205,0722,07,072205020
Guiwanon,072205,0722,07,072205021
Gutlang,072205,0722,07,072205022
Jampang,072205,0722,07,072205023
Jomgao,072205,0722,07,072205024
Lamacan,072205,0722,07,072205025
Langtad,072205,0722,07,072205026
Langub,072205,0722,07,072205027
Lapay,072205,0722,07,072205028
Lengigon,072205,0722,07,072205029
Linut-od,072205,0722,07,072205030
Mabasa,072205,0722,07,072205031
Mandilikit,072205,0722,07,072205032
Mompeller,072205,0722,07,072205033
Panadtaran,072205,0722,07,072205034
Poblacion,072205,0722,07,072205035
Sua,072205,0722,07,072205036
Sumaguan,072205,0722,07,072205037
Tabayag,072205,0722,07,072205038
Talaga,072205,0722,07,072205039
Talaytay,072205,0722,07,072205040
Talo-ot,072205,0722,07,072205041
Tiguib,072205,0722,07,072205042
Tulang,072205,0722,07,072205043
Tulic,072205,0722,07,072205044
Ubaub,072205,0722,07,072205045
Usmad,072205,0722,07,072205046
Agbanga,072206,0722,07,072206001
Agtugop,072206,0722,07,072206002
Bago,072206,0722,07,072206003
Bairan,072206,0722,07,072206004
Banban,072206,0722,07,072206005
Baye,072206,0722,07,072206006
Bog-o,072206,0722,07,072206007
Kaluangan,072206,0722,07,072206009
Lanao,072206,0722,07,072206010
Langub,072206,0722,07,072206011
"Looc Norte",072206,0722,07,072206012
Lunas,072206,0722,07,072206013
Magcalape,072206,0722,07,072206014
Manguiao,072206,0722,07,072206015
"New Bago",072206,0722,07,072206016
Owak,072206,0722,07,072206017
Poblacion,072206,0722,07,072206018
Saksak,072206,0722,07,072206019
"San Isidro",072206,0722,07,072206020
"San Roque",072206,0722,07,072206021
"Santa Lucia",072206,0722,07,072206022
"Santa Rita",072206,0722,07,072206023
Tag-amakan,072206,0722,07,072206024
Tagbubonga,072206,0722,07,072206025
Tubigagmanok,072206,0722,07,072206026
Tubod,072206,0722,07,072206027
Ubogon,072206,0722,07,072206028
Alawijao,072207,0722,07,072207001
Balhaan,072207,0722,07,072207002
Banhigan,072207,0722,07,072207003
Basak,072207,0722,07,072207004
Basiao,072207,0722,07,072207005
Bato,072207,0722,07,072207006
Bugas,072207,0722,07,072207007
Calangcang,072207,0722,07,072207008
Candiis,072207,0722,07,072207009
Dagatan,072207,0722,07,072207011
Dobdob,072207,0722,07,072207012
Ginablan,072207,0722,07,072207013
Lambug,072207,0722,07,072207014
Malabago,072207,0722,07,072207015
Malhiao,072207,0722,07,072207016
Manduyong,072207,0722,07,072207017
Matutinao,072207,0722,07,072207018
Patong,072207,0722,07,072207019
Poblacion,072207,0722,07,072207020
Sanlagan,072207,0722,07,072207021
Santicon,072207,0722,07,072207022
Sohoton,072207,0722,07,072207023
Sulsugan,072207,0722,07,072207024
Talayong,072207,0722,07,072207025
Taytay,072207,0722,07,072207026
Tigbao,072207,0722,07,072207027
Tiguib,072207,0722,07,072207028
Tubod,072207,0722,07,072207029
Zaragosa,072207,0722,07,072207030
Abucayan,072208,0722,07,072208001
Aliwanay,072208,0722,07,072208002
Arpili,072208,0722,07,072208003
Bayong,072208,0722,07,072208004
Biasong,072208,0722,07,072208005
Buanoy,072208,0722,07,072208006
Cabagdalan,072208,0722,07,072208007
Cabasiangan,072208,0722,07,072208008
Cambuhawe,072208,0722,07,072208009
Cansomoroy,072208,0722,07,072208010
Cantibas,072208,0722,07,072208011
Cantuod,072208,0722,07,072208012
Duangan,072208,0722,07,072208013
Gaas,072208,0722,07,072208014
Ginatilan,072208,0722,07,072208015
Hingatmonan,072208,0722,07,072208016
Lamesa,072208,0722,07,072208017
Liki,072208,0722,07,072208018
Luca,072208,0722,07,072208019
Matun-og,072208,0722,07,072208020
Nangka,072208,0722,07,072208021
Pondol,072208,0722,07,072208022
Prenza,072208,0722,07,072208023
Singsing,072208,0722,07,072208024
Sunog,072208,0722,07,072208025
Vito,072208,0722,07,072208026
"Baliwagan (Pob.)",072208,0722,07,072208027
"Santa Cruz-Santo Niño (Pob.)",072208,0722,07,072208028
Atop-atop,072209,0722,07,072209001
Baigad,072209,0722,07,072209002
Baod,072209,0722,07,072209003
"Binaobao (Pob.)",072209,0722,07,072209004
Botigues,072209,0722,07,072209005
Kabac,072209,0722,07,072209006
Doong,072209,0722,07,072209007
Hilotongan,072209,0722,07,072209008
Guiwanon,072209,0722,07,072209009
Kabangbang,072209,0722,07,072209010
Kampingganon,072209,0722,07,072209011
Kangkaibe,072209,0722,07,072209012
Lipayran,072209,0722,07,072209013
Luyongbaybay,072209,0722,07,072209014
Mojon,072209,0722,07,072209016
Obo-ob,072209,0722,07,072209017
Patao,072209,0722,07,072209018
Putian,072209,0722,07,072209019
Sillon,072209,0722,07,072209020
Sungko,072209,0722,07,072209021
"Suba (Pob.)",072209,0722,07,072209022
Sulangan,072209,0722,07,072209023
Tamiao,072209,0722,07,072209024
"Bantigue (Pob.)",072209,0722,07,072209025
"Ticad (Pob.)",072209,0722,07,072209026
Azucena,072210,0722,07,072210001
Bagakay,072210,0722,07,072210002
Balao,072210,0722,07,072210003
Bolocboloc,072210,0722,07,072210004
Budbud,072210,0722,07,072210005
"Bugtong Kawayan",072210,0722,07,072210006
Cabcaban,072210,0722,07,072210007
Campangga,072210,0722,07,072210008
Dakit,072210,0722,07,072210009
Giloctog,072210,0722,07,072210010
Guibuangan,072210,0722,07,072210011
Giwanon,072210,0722,07,072210012
Gunting,072210,0722,07,072210013
Hilasgasan,072210,0722,07,072210014
Japitan,072210,0722,07,072210015
Cagay,072210,0722,07,072210016
Kalubihan,072210,0722,07,072210017
Kangdampas,072210,0722,07,072210018
Candugay,072210,0722,07,072210020
Luhod,072210,0722,07,072210021
Lupo,072210,0722,07,072210022
Luyo,072210,0722,07,072210023
Maghanoy,072210,0722,07,072210024
Maigang,072210,0722,07,072210025
Malolos,072210,0722,07,072210026
Mantalongon,072210,0722,07,072210027
Mantayupan,072210,0722,07,072210028
Mayana,072210,0722,07,072210029
Minolos,072210,0722,07,072210030
Nabunturan,072210,0722,07,072210031
Nasipit,072210,0722,07,072210032
Pancil,072210,0722,07,072210034
Pangpang,072210,0722,07,072210035
Paril,072210,0722,07,072210036
Patupat,072210,0722,07,072210037
Poblacion,072210,0722,07,072210038
"San Rafael",072210,0722,07,072210039
"Santa Ana",072210,0722,07,072210040
Sayaw,072210,0722,07,072210041
Tal-ot,072210,0722,07,072210042
Tubod,072210,0722,07,072210043
Vito,072210,0722,07,072210044
"Cogon (Pob.)",072211,0722,07,072211001
"Anonang Norte",072211,0722,07,072211002
"Anonang Sur",072211,0722,07,072211003
Banban,072211,0722,07,072211004
Binabag,072211,0722,07,072211005
"Bungtod (Pob.)",072211,0722,07,072211006
"Carbon (Pob.)",072211,0722,07,072211007
Cayang,072211,0722,07,072211008
Dakit,072211,0722,07,072211009
"Don Pedro Rodriguez",072211,0722,07,072211010
Gairan,072211,0722,07,072211011
Guadalupe,072211,0722,07,072211012
"La Paz",072211,0722,07,072211013
"La Purisima Concepcion (Pob.)",072211,0722,07,072211014
Libertad,072211,0722,07,072211015
"Lourdes (Pob.)",072211,0722,07,072211016
Malingin,072211,0722,07,072211017
Marangog,072211,0722,07,072211018
Nailon,072211,0722,07,072211019
Odlot,072211,0722,07,072211020
"Pandan (Pandan Heights)",072211,0722,07,072211021
Polambato,072211,0722,07,072211022
"Sambag (Pob.)",072211,0722,07,072211023
"San Vicente (Pob.)",072211,0722,07,072211024
"Santo Niño",072211,0722,07,072211025
"Santo Rosario (Pob.)",072211,0722,07,072211026
Siocon,072211,0722,07,072211027
Taytayan,072211,0722,07,072211028
Sudlonon,072211,0722,07,072211029
Baclayan,072212,0722,07,072212001
"El Pardo",072212,0722,07,072212002
